created_at,favorite_count,full_text,clean_text,aspect,sentiment
Tue Jan 31 15:34:21 +0000 2023,0,@SteveMaxiano @MafiaWasit Yg katanya neo nazi diukraina aja dperangin Ini kok dipasang Apa gak takut diangkut polisi?,@stevemaxiano @mafiawasit yg katanya neo nazi diukraina aja dperangin ini kok dipasang apa gak takut diangkut polisi?,hukum,neutral
Tue Jan 31 15:34:58 +0000 2023,0,@moviemenfes si polisi,@moviemenfes si polisi,lainnya,neutral
Tue Jan 31 15:35:23 +0000 2023,0,@CNNIndonesia Tidak perlu bentuk tim pencari fakta atau satgas jika polisi nya profesional,@cnnindonesia tidak perlu bentuk tim pencari fakta atau satgas jika polisi nya profesional,kinerja,neutral
Tue Jan 31 15:37:26 +0000 2023,0, Bagi masyarakat atau keluarga yang merasa sepeda motor yang dipergunakan oleh anaknya saat balap liar silahkan dapat menghubungi Polsek Darul Imarah #beritaaceh #infoaceh #acehtoday #beritaterikini #indonesia #politik #nasional #acehhariini #polisi https://t.co/GUkL6qyhd7,bagi masyarakat atau keluarga yang merasa sepeda motor yang dipergunakan oleh anaknya saat balap liar silahkan dapat menghubungi polsek darul imarah #beritaaceh #infoaceh #acehtoday #beritaterikini #indonesia #politik #nasional #acehhariini #polisi,kinerja,neutral
Tue Jan 31 15:37:33 +0000 2023,0,Sedangkan ada lembaga polisi di negara dunia ketiga yg kmrin dapat yellowish filter gk minta maaf atas insiden sepak bola terburuk no 2 atau 3 dunia. Aturan selalu benar itu bnr2 dijalankan ya di negara dunia ketiga tsb.,sedangkan ada lembaga polisi di negara dunia ketiga yg kmrin dapat yellowish filter gk minta maaf atas insiden sepak bola terburuk no atau dunia. aturan selalu benar itu bnr dijalankan ya di negara dunia ketiga tsb.,etika,negative
Tue Jan 31 15:37:33 +0000 2023,0, Bagi masyarakat atau keluarga yang merasa sepeda motor yang dipergunakan oleh anaknya saat balap liar silahkan dapat menghubungi Polsek Darul Imarah #beritaaceh #infoaceh #acehtoday #beritaterikini #indonesia #politik #nasional #acehhariini #polisi https://t.co/ovQHS9y9Rb,bagi masyarakat atau keluarga yang merasa sepeda motor yang dipergunakan oleh anaknya saat balap liar silahkan dapat menghubungi polsek darul imarah #beritaaceh #infoaceh #acehtoday #beritaterikini #indonesia #politik #nasional #acehhariini #polisi,hukum,neutral
Tue Jan 31 15:39:03 +0000 2023,0,@Dennysiregar7 Menjadi Polisi Baik adalah pilihan bijak dan realistis utk secara bertahap mengembalikan kepercayaan masyarakat terhadap Institusi Kebenaran akan terbuka dgn bermacam cara walaupun berusaha menutupi hal yg harusnya tdk dilakukan,@dennysiregar menjadi polisi baik adalah pilihan bijak dan realistis utk secara bertahap mengembalikan kepercayaan masyarakat terhadap institusi kebenaran akan terbuka dgn bermacam cara walaupun berusaha menutupi hal yg harusnya tdk dilakukan,citra,negative
Tue Jan 31 15:39:18 +0000 2023,0,Apel malam Polsek Rambang Lubai yang dipimpin oleh AKP HENRINADI SH MH @polisi_sumsel @polisi_muaraenim @humaspolresmuaraenim @berita_polisi_terkini https://t.co/DwbnghX8UT,apel malam polsek rambang lubai yang dipimpin oleh akp henrinadi sh mh @polisi_sumsel @polisi_muaraenim @humaspolresmuaraenim @berita_polisi_terkini,kinerja,neutral
Tue Jan 31 15:39:28 +0000 2023,0,Alhamdulillah ya Pak Polisi kita makmur..,alhamdulillah ya pak polisi kita makmur..,citra,neutral
Tue Jan 31 15:39:34 +0000 2023,0,Kabid Humas Polda Jabar : Libur Nataru Polisi Berikan Rasa Aman Terhadap Pengunjung Di Objek Wisata https://t.co/pOM7pOj5sd https://t.co/FuHzE98W7l,kabid humas polda jabar : libur nataru polisi berikan rasa aman terhadap pengunjung di objek wisata,kinerja,positive
Tue Jan 31 15:40:20 +0000 2023,0,Tak Tinggal Diam! Norma Risma Laporkan Rozy Zay Hakiki dan Rihanah Anah ke Polisi https://t.co/URQQGBmiT0,tak tinggal diam! norma risma laporkan rozy zay hakiki dan rihanah anah ke polisi,hukum,neutral
Tue Jan 31 15:40:39 +0000 2023,0,@TomiePalito @txtdrpemerintah Yang disebut ada di tes teori kayaknya terlalu hiperbola ngubungin kelok 8 sama peran polisi Eh tapi situ 15 taun pernah tes resmi apa nembak deh?,@tomiepalito @txtdrpemerintah yang disebut ada di tes teori kayaknya terlalu hiperbola ngubungin kelok sama peran polisi eh tapi situ taun pernah tes resmi apa nembak deh?,lainnya,neutral
Tue Jan 31 15:40:54 +0000 2023,0,Syarat lolos polisi sekarang ya playing victim dan goblok,syarat lolos polisi sekarang ya playing victim dan goblok,citra,negative
Tue Jan 31 15:41:24 +0000 2023,0,@cigpok @ polisi pak tangkap ni org,@cigpok @ polisi pak tangkap ni org,hukum,neutral
Tue Jan 31 15:41:39 +0000 2023,0,@WagimanDeep212_ Namanya juga SESAMA POLISI SALING MELINDUNGI....,@wagimandeep_ namanya juga sesama polisi saling melindungi....,etika,neutral
Tue Jan 31 15:41:42 +0000 2023,0,@txtdrimedia Iya dong jangan diper susah. Niatnya pengen punya SIM doang ko bukan mau jadi polisi.,@txtdrimedia iya dong jangan diper susah. niatnya pengen punya sim doang ko bukan mau jadi polisi.,etika,neutral
Tue Jan 31 15:42:02 +0000 2023,0,Polda Metro Jaya Terlusuri Anggota Polisi yang Tewas di Polres Kepulauan Seribu https://t.co/p1OHLux0U4,polda metro jaya terlusuri anggota polisi yang tewas di polres kepulauan seribu,kinerja,neutral
Tue Jan 31 15:42:11 +0000 2023,0,@seunxgmo pura-pura jadi polisi tidur mau ikutan?,@seunxgmo pura-pura jadi polisi tidur mau ikutan?,lainnya,neutral
Tue Jan 31 15:43:31 +0000 2023,0,Kepikiran endingnya #TheInterestOfLove tuh bubar jalan alias jalan sendiri-sendiri mas satpam diterima jadi polisi suyeong kuliah art mba migyeong nerusin usaha bapaknya sangsu jadi pemilik club ice hokey.,kepikiran endingnya #theinterestoflove tuh bubar jalan alias jalan sendiri-sendiri mas satpam diterima jadi polisi suyeong kuliah art mba migyeong nerusin usaha bapaknya sangsu jadi pemilik club ice hokey.,lainnya,neutral
Tue Jan 31 15:43:45 +0000 2023,0,iklan_terbaru punya cita cita polisi atau tentara atau model tapi tinggi badan kamu kurang ? buruan pesen ke 083870782354 #HERBAL #HALAL,iklan_terbaru punya cita cita polisi atau tentara atau model tapi tinggi badan kamu kurang ? buruan pesen ke #herbal #halal,lainnya,neutral
Tue Jan 31 15:44:06 +0000 2023,0,#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: 'Untuk pengendara sepeda motor diimbau agar tidak melintas melalui Jalan Layang Non Tol ( JLNT ) yang ada di wilayah DKI Jakarta ( Antasari Jaksel Kasablanka Jaksel dan Pes https://t.co/TpDNhbrIIb see more https://t.co/oJIVLJEX4N,#polisi #jakarta #dkijakarta @tmcpoldametro: 'untuk pengendara sepeda motor diimbau agar tidak melintas melalui jalan layang non tol ( jlnt ) yang ada di wilayah dki jakarta ( antasari jaksel kasablanka jaksel dan pes see more,kinerja,neutral
Tue Jan 31 15:49:07 +0000 2023,0,@txtdrimedia Polisi be like : surrend ada di pengaturan dekk,@txtdrimedia polisi be like : surrend ada di pengaturan dekk,etika,neutral
Tue Jan 31 15:49:15 +0000 2023,0,@tempodotco kalo anda berurusan dengan polisi pasti anda salah dan kalah . viral baru anda direspon,@tempodotco kalo anda berurusan dengan polisi pasti anda salah dan kalah . viral baru anda direspon,citra,negative
Tue Jan 31 15:49:21 +0000 2023,0,@Midjan_La_2 Polisi?? Ngimpiii lah indonesia,@midjan_la_ polisi?? ngimpiii lah indonesia,citra,neutral
Tue Jan 31 15:49:26 +0000 2023,0,@detikcom Berapa modal masuk polisi?,@detikcom berapa modal masuk polisi?,kinerja,neutral
Tue Jan 31 15:49:53 +0000 2023,0,Polisi Akan Bahagia Ketika Aremania terbelah dua ,polisi akan bahagia ketika aremania terbelah dua,citra,negative
Tue Jan 31 15:50:35 +0000 2023,0,@txtdrberseragam enak ya pak kalau polisi auto punya power pdhl gaji dari rakyat. hiii serem @ListyoSigitP,@txtdrberseragam enak ya pak kalau polisi auto punya power pdhl gaji dari rakyat. hiii serem @listyosigitp,citra,negative
Tue Jan 31 15:51:39 +0000 2023,0,@BosPurwa Disana demo dijalan kosong. Disini istri ke dua polisi nabrak sampai nahasiswi mati.,@bospurwa disana demo dijalan kosong. disini istri ke dua polisi nabrak sampai nahasiswi mati.,citra,negative
Tue Jan 31 15:51:50 +0000 2023,0,@txtdrberseragam Kocag pak polisi,@txtdrberseragam kocag pak polisi,etika,neutral
Tue Jan 31 15:53:22 +0000 2023,0,@mazzini_gsp @ListyoSigitP @ahriesonta Jiwa korsa Polisi: Tutupi Aib. Seabrek abrek aibnya ,@mazzini_gsp @listyosigitp @ahriesonta jiwa korsa polisi: tutupi aib. seabrek abrek aibnya,citra,negative
Tue Jan 31 15:53:23 +0000 2023,0,Polisi Usut Percobaan Perampokan Nasabah Bank di Bekasi https://t.co/wyc9UREFxn via @kabar_tangsel,polisi usut percobaan perampokan nasabah bank di bekasi via @kabar_tangsel,kinerja,neutral
Tue Jan 31 15:53:38 +0000 2023,0,@tanyarlfes wrwr bapak polisi kating abang gojek semua w panggil mas,@tanyarlfes wrwr bapak polisi kating abang gojek semua w panggil mas,lainnya,neutral
Tue Jan 31 15:53:46 +0000 2023,0,@um_fess @xdarkozz temenmu abis jadi mahasiswa polisi sekarang jadi seleb tiktok,@um_fess @xdarkozz temenmu abis jadi mahasiswa polisi sekarang jadi seleb tiktok,lainnya,neutral
Tue Jan 31 16:01:39 +0000 2023,0,Kan mereka polisi kak tidak ada satu institusi manapun yang bisa mengertak mereka,kan mereka polisi kak tidak ada satu institusi manapun yang bisa mengertak mereka,etika,negative
Tue Jan 31 16:01:50 +0000 2023,0,Netizen Spill Kasus Kompol D: Mulai Harga Mobil Audi A6 Gaji Pokok Polisi Hingga Menyusupkan Wanita Idaman Lain (Selingkuhan) https://t.co/zvCh0VN6Cu,netizen spill kasus kompol d: mulai harga mobil audi a gaji pokok polisi hingga menyusupkan wanita idaman lain (selingkuhan),etika,negative
Tue Jan 31 16:02:05 +0000 2023,0,@BennyKeef Alhamdulillah polisi kita sejahtera ya pak @ListyoSigitP @DivHumas_Polri . Pangkat kompol istri 2 mobil seharga 2 9 m.,@bennykeef alhamdulillah polisi kita sejahtera ya pak @listyosigitp @divhumas_polri . pangkat kompol istri mobil seharga m.,citra,negative
Tue Jan 31 16:03:13 +0000 2023,0,Satlantas Polres Mojokerto Kota mengamankan mobil jenis Pikap Nomor Polisi S 9298 NB yang tak bertuan di Jalan Raya Bypass Mojokerto. https://t.co/JyggBWLtRn,satlantas polres mojokerto kota mengamankan mobil jenis pikap nomor polisi s nb yang tak bertuan di jalan raya bypass mojokerto.,kinerja,neutral
Tue Jan 31 16:03:34 +0000 2023,0,@txtdrimedia kalo di arab ada sekolahnya.. yg mau bikin sim lewat sekolah bukan polisi.. cuma di sekolahnya ada perwakilan polisi yg cetakin sim.. kalau ga lulus dikasih belajar dulu di medan yg sama sampe bisa udah bisa baru ujian lagi lulus baru dapat sim,@txtdrimedia kalo di arab ada sekolahnya.. yg mau bikin sim lewat sekolah bukan polisi.. cuma di sekolahnya ada perwakilan polisi yg cetakin sim.. kalau ga lulus dikasih belajar dulu di medan yg sama sampe bisa udah bisa baru ujian lagi lulus baru dapat sim,kinerja,neutral
Tue Jan 31 16:03:38 +0000 2023,0,@MafiaWasit @ListyoSigitP @polresmalangkab wooyy pak tolong seng menyebabkan kerusakan dan fasilitas polisi seng di rusam aremania kok ora di proses? Penyerangan ndk bis persebaya kok ora di proses? Atau di proses tapi aku gak eroh?? Tolong lak aku salah di omongi lurrr,@mafiawasit @listyosigitp @polresmalangkab wooyy pak tolong seng menyebabkan kerusakan dan fasilitas polisi seng di rusam aremania kok ora di proses? penyerangan ndk bis persebaya kok ora di proses? atau di proses tapi aku gak eroh?? tolong lak aku salah di omongi lurrr,citra,negative
Tue Jan 31 16:05:12 +0000 2023,0,@awasketauann yg mau buktiin mah si nm kan ya? si fh mah karna risih. lucu bgt anjir lu laporin org ke polisi perkara risih liatnya doang coba suruh merem sih,@awasketauann yg mau buktiin mah si nm kan ya? si fh mah karna risih. lucu bgt anjir lu laporin org ke polisi perkara risih liatnya doang coba suruh merem sih,hukum,neutral
Tue Jan 31 16:05:40 +0000 2023,0,Beraksi Belasan Kali Pencuri Lintas Daerah Diringkus Polisi https://t.co/dcnW9y3lFs,beraksi belasan kali pencuri lintas daerah diringkus polisi,hukum,positive
Tue Jan 31 16:05:52 +0000 2023,0,polisi tidur bisa bangun :)) #BOT,polisi tidur bisa bangun :)) #bot,lainnya,neutral
Tue Jan 31 16:06:38 +0000 2023,0,@HelmiFelis_ @hanssiahaan91 Kok ga dilaporin ke polisi??,@helmifelis_ @hanssiahaan kok ga dilaporin ke polisi??,hukum,neutral
Tue Jan 31 16:06:38 +0000 2023,0,@cindymelianasg @lindajk97_ @zpoimy_zpoimy mohon maaf banget nih karena saya ga sekolah hukum barusan googling alat hukum adalah aja di google ga muncul dah gimana ini lagian ribet banget pertanyaan gue cuman emang aparat/penegak hukum (polisi jaksa hakim) di thailand ada yang ngelarang poi buat gak ngetweet?,@cindymelianasg @lindajk_ @zpoimy_zpoimy mohon maaf banget nih karena saya ga sekolah hukum barusan googling alat hukum adalah aja di google ga muncul dah gimana ini lagian ribet banget pertanyaan gue cuman emang aparat/penegak hukum (polisi jaksa hakim) di thailand ada yang ngelarang poi buat gak ngetweet?,lainnya,neutral
Tue Jan 31 16:17:24 +0000 2023,0,@FessPonti kekny begal udh tau. polisi skrg udh pade sepi krna bnyak kasus yg terbongkar. jdi mereke kluar. stay safe kawan,@fessponti kekny begal udh tau. polisi skrg udh pade sepi krna bnyak kasus yg terbongkar. jdi mereke kluar. stay safe kawan,citra,negative
Tue Jan 31 16:17:26 +0000 2023,0,Polisi indon tolol @DivHumas_Polri,polisi indon tolol @divhumas_polri,citra,negative
Tue Jan 31 16:17:44 +0000 2023,0,Knp keringetan Mas? | abis lomba lari | kok bwa laptop? | ini laptop org | lomba sma siapa sih? | Polisi! | o_O #BanyolUnyil,knp keringetan mas? | abis lomba lari | kok bwa laptop? | ini laptop org | lomba sma siapa sih? | polisi! | o_o #banyolunyil,lainnya,neutral
Tue Jan 31 16:18:54 +0000 2023,0,@txtdrberseragam Jadi polisi memang gak butuh otak yg cerdas cukup jadi bodoh &amp; emosional.,@txtdrberseragam jadi polisi memang gak butuh otak yg cerdas cukup jadi bodoh & emosional.,citra,negative
Tue Jan 31 16:18:56 +0000 2023,0,@Arsela1109 @Askrlfess Lah yg lu baca itu undang2 untuk fasiltas umum Ya iyalah perlu izin kepolisian fasilitas umum jenisnya banyak jalan di dalem gang itu kalo mau nikah izin polisi jg emang knapa? Dalam uu jg dijelasin perlu izin bukan di larang coba belajar bahasa hukum lg,@arsela @askrlfess lah yg lu baca itu undang untuk fasiltas umum ya iyalah perlu izin kepolisian fasilitas umum jenisnya banyak jalan di dalem gang itu kalo mau nikah izin polisi jg emang knapa? dalam uu jg dijelasin perlu izin bukan di larang coba belajar bahasa hukum lg,kinerja,neutral
Tue Jan 31 16:19:19 +0000 2023,0,@BosPurwa Bukan motorgede BMW Triump Kawasaki Suzuki Ini moge produk lokal legend india. Bajaj pulzar or TVS . Hebatnya aerodinamisnya bisa imbangi akrobat puluhan polisi. India central swadesi pejabatnya tidak gegayaan pakai mobil mewah eropa. Merk TaTa n mahendra dah PD pejabatnya.,@bospurwa bukan motorgede bmw triump kawasaki suzuki ini moge produk lokal legend india. bajaj pulzar or tvs . hebatnya aerodinamisnya bisa imbangi akrobat puluhan polisi. india central swadesi pejabatnya tidak gegayaan pakai mobil mewah eropa. merk tata n mahendra dah pd pejabatnya.,lainnya,neutral
Tue Jan 31 16:19:29 +0000 2023,0,@Dennysiregar7 Pancet ae oknum teko Polisi. Jare kate berubah ternyata isine kok ngene kabeh. Iki oknum ta opo seh? Oknum kok merata? Yo opo Kate gena nek kelakuane koyok ngene? Sing ndue hukum tapi ga iso ngajari teges. Dilebur dadi siji Karo satpam ae ta? Ben Podo coklate? Sekalian Pramuka?,@dennysiregar pancet ae oknum teko polisi. jare kate berubah ternyata isine kok ngene kabeh. iki oknum ta opo seh? oknum kok merata? yo opo kate gena nek kelakuane koyok ngene? sing ndue hukum tapi ga iso ngajari teges. dilebur dadi siji karo satpam ae ta? ben podo coklate? sekalian pramuka?,etika,negative
Tue Jan 31 16:20:09 +0000 2023,0,Indon yg katanya ketinuran copet di giring setenagh bugil dan polisi indon sama gibloknya diam saja @DivHumas_Polri,indon yg katanya ketinuran copet di giring setenagh bugil dan polisi indon sama gibloknya diam saja @divhumas_polri,citra,negative
Tue Jan 31 16:20:27 +0000 2023,0,@jihupn Kenapa kok tanya-tanya ini bukan kantor polisi. ~0~,@jihupn kenapa kok tanya-tanya ini bukan kantor polisi. ~~,lainnya,neutral
Tue Jan 31 16:20:38 +0000 2023,0,@txtdrberseragam Apa si yg diharapkan dari polisi,@txtdrberseragam apa si yg diharapkan dari polisi,citra,negative
Tue Jan 31 16:21:40 +0000 2023,0,@KompasTV Hmmmm... Itu keluarga polisi mau ngapain ikut ke lokasi pembunuh berantai?!,@kompastv hmmmm... itu keluarga polisi mau ngapain ikut ke lokasi pembunuh berantai?!,etika,neutral
Tue Jan 31 16:22:02 +0000 2023,0,@Arsela1109 @Askrlfess Kalo emang ternyata nikah di dalem gang perlu izin polisi ya tinggal izin toh ? Bukan dilarang,@arsela @askrlfess kalo emang ternyata nikah di dalem gang perlu izin polisi ya tinggal izin toh ? bukan dilarang,lainnya,neutral
Tue Jan 31 16:22:21 +0000 2023,0,@txtdrberseragam polisi yg ngomong mirip @PardedeReza666,@txtdrberseragam polisi yg ngomong mirip @pardedereza,citra,neutral
Tue Jan 31 16:24:10 +0000 2023,0,Sejumlah saksi korban Tragedi Kanjuruhan mengaku hingga sekarang masih merasakan sakit yang ditimbulkan akibat tembakan gas air mata dari polisi. https://t.co/eDVjOhyU0d,sejumlah saksi korban tragedi kanjuruhan mengaku hingga sekarang masih merasakan sakit yang ditimbulkan akibat tembakan gas air mata dari polisi.,etika,negative
Tue Jan 31 16:24:41 +0000 2023,0,Td lewat perempatan bubat lg ada polisi patroli semoga g ada pembacokan lg dah,td lewat perempatan bubat lg ada polisi patroli semoga g ada pembacokan lg dah,kinerja,positive
Tue Jan 31 16:25:43 +0000 2023,0,@acleov Hrusna mobil ini di lapor aja ke polisi kmrn sekalian ,@acleov hrusna mobil ini di lapor aja ke polisi kmrn sekalian,hukum,neutral
Tue Jan 31 16:25:49 +0000 2023,0,@detikcom ompolri oknum polisi republik Indonesia,@detikcom ompolri oknum polisi republik indonesia,etika,neutral
Tue Jan 31 16:26:52 +0000 2023,0,Polisi kimak emang,polisi kimak emang,citra,negative
Tue Jan 31 16:28:16 +0000 2023,0,@footballtrophik Ga kaget kan polisi pada males baca,@footballtrophik ga kaget kan polisi pada males baca,etika,negative
Tue Jan 31 16:28:27 +0000 2023,0,pengen nekat nyetir di phuket tapi takut ditilang terus dimintain sim internasional jeder kagak punya gw pak polisi mohon maaf aja ya ini uang rokok dah 500 baht bisa nggak,pengen nekat nyetir di phuket tapi takut ditilang terus dimintain sim internasional jeder kagak punya gw pak polisi mohon maaf aja ya ini uang rokok dah baht bisa nggak,lainnya,neutral
Tue Jan 31 16:28:55 +0000 2023,0,gua aja pas liat video itu cuman komen jek tiati ditilang polisi mo dia main ama cewek kek cowo kek non gender kek. asal orang baik mah kita chill. aneh deh kalian,gua aja pas liat video itu cuman komen jek tiati ditilang polisi mo dia main ama cewek kek cowo kek non gender kek. asal orang baik mah kita chill. aneh deh kalian,etika,neutral
